Genre,NA_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
2,0.2,82,39,7.9,153,4
2,0.2,70,17,5.8,16,3
2,0.19,66,43,8.7,52,3
2,0.19,50,4,5.8,5,2
2,0.19,88,65,9.1,58,3
2,0.18,72,49,8,68,4
2,0.18,65,5,3.6,7,2
2,0.18,57,18,7.1,7,2
2,0.17,71,27,7.5,21,1
2,0.17,76,10,8.8,29,1
2,0.17,83,60,9,127,3
2,0.17,35,21,4.1,28,1
2,0.17,65,34,8.6,20,2
2,0.17,60,44,6.3,18,4
2,0.17,65,26,8.2,5,1
2,0.15,85,23,8.6,672,4
2,0.15,52,15,7.2,10,1
2,0.15,61,18,8.5,30,2
2,0.15,62,53,8.2,40,4
2,0.15,70,51,8.1,42,3
2,0.15,51,8,6,7,4
2,0.15,81,19,8.5,15,1
2,0.15,78,21,6.6,14,4
2,0.15,50,9,8.9,10,1
2,0.15,37,4,3.5,8,2
2,0.14,87,82,8.9,391,1
2,0.14,58,53,5.7,162,4
2,0.14,57,9,7,4,1
2,0.14,25,4,3.8,48,1
2,0.14,74,46,8.1,24,3
2,0.14,39,16,3.2,6,1
2,0.14,25,27,2.5,41,4
2,0.14,77,38,8.5,48,4
2,0.13,78,31,9,39,4
2,0.13,54,35,6.1,28,3
2,0.12,51,32,7.5,13,3
2,0.12,63,12,6.2,34,2
2,0.12,59,11,6.8,6,2
2,0.12,62,49,6.4,13,4
2,0.11,74,29,8.1,14,3
2,0.11,39,10,4.3,6,1
2,0.11,69,24,5,12,1
2,0.11,39,5,5.6,13,4
2,0.11,42,9,4.8,4,4
2,0.11,62,24,6.8,14,3
2,0.11,66,43,8.5,23,4
2,0.11,66,28,8.4,13,4
2,0.11,66,21,7.7,6,1
2,0.1,69,28,7.6,38,4
2,0.1,75,42,7.4,28,1
2,0.1,83,6,8.4,259,4
2,0.1,35,11,4.7,7,3
2,0.1,57,9,6.3,10,2
2,0.09,72,49,7.9,35,3
2,0.09,78,18,8.2,19,3
2,0.09,67,51,7.6,33,4
2,0.09,72,48,7.8,41,4
2,0.09,39,10,4.4,34,4
2,0.09,49,12,4.5,6,3
2,0.09,85,4,8.7,123,4
2,0.09,69,25,5.6,50,4
2,0.09,71,62,8.2,17,4
2,0.09,45,14,7.3,4,4
2,0.09,56,14,8.8,4,3
2,0.09,43,25,3.5,6,1
2,0.09,62,19,8,8,3
2,0.08,83,28,7.9,903,4
2,0.08,60,19,7.4,58,4
2,0.08,69,25,8.9,28,3
2,0.08,68,24,7.6,8,4
2,0.08,62,9,7.4,9,1
2,0.08,39,20,0.5,8,1
2,0.08,40,7,4.7,9,1
2,0.08,53,11,6.5,4,3
2,0.08,79,4,8.3,30,4
2,0.08,54,6,8.2,5,3
2,0.08,60,28,7.8,5,3
2,0.07,67,17,8.5,32,3
2,0.07,53,19,6.1,8,2
2,0.07,60,22,6.6,5,3
2,0.07,83,47,7.8,104,4
2,0.07,76,48,8,23,3
2,0.07,72,24,7.9,8,3
2,0.07,71,17,8.5,11,1
2,0.07,75,7,6.2,6,1
2,0.07,50,4,4,4,3
2,0.07,69,33,7.8,21,2
2,0.07,84,51,7.7,39,4
2,0.07,64,15,4.4,40,3
2,0.07,51,11,6.3,4,1
2,0.07,54,11,6,6,2
2,0.07,75,15,8.3,4,1
2,0.06,57,8,3.1,9,1
2,0.06,54,9,8.2,17,3
2,0.06,59,8,5.2,6,3
2,0.06,67,31,8.4,8,4
2,0.06,43,16,2,5,2
2,0.06,49,28,6.7,16,3
2,0.06,64,4,6.1,16,4
2,0.06,17,11,1.7,37,4
2,0.06,60,25,6.8,6,2
2,0.06,65,19,7.3,6,2
2,0.06,69,10,9,4,1
2,0.06,46,6,7.3,6,3
2,0.06,50,23,6.2,12,3
2,0.06,61,23,7.4,14,3
2,0.06,54,37,7.1,15,3
2,0.05,77,34,8.1,52,4
2,0.05,65,16,7.4,34,4
2,0.05,60,7,6.5,10,2
2,0.05,84,21,8.2,11,3
2,0.05,59,11,6.3,4,2
2,0.05,81,18,8.5,72,4
2,0.05,70,29,8.2,5,4
2,0.05,75,46,8,6,3
2,0.05,77,51,8.1,37,4
2,0.05,61,6,8,8,4
2,0.05,66,7,4.1,9,3
2,0.04,92,78,8.8,1381,1
2,0.04,83,16,9.2,87,4
2,0.04,65,12,7.6,8,3
2,0.04,80,17,7.8,10,3
2,0.04,77,34,8.5,13,3
2,0.04,71,6,7.6,5,3
2,0.04,71,45,7.4,21,3
2,0.04,76,7,7.8,4,2
2,0.04,34,8,1.7,6,1
2,0.04,48,33,6.2,18,3
2,0.03,64,24,7.8,21,3
2,0.03,81,10,8.6,73,3
2,0.03,47,4,4.9,7,2
2,0.03,50,22,7.9,11,3
2,0.03,61,31,7.7,9,4
2,0.03,65,27,8.9,39,4
2,0.03,83,31,8.3,116,4
2,0.03,47,10,5.4,24,4
2,0.03,37,12,5.9,8,3
2,0.03,81,6,8.9,26,3
2,0.03,72,26,8.3,19,3
2,0.03,73,42,8.8,24,4
2,0.03,67,30,8.2,29,2
2,0.03,66,29,8.4,9,4
2,0.03,88,15,8.8,188,4
2,0.02,49,5,5.7,7,4
2,0.02,72,27,7.7,80,3
2,0.02,60,22,8.8,8,3
2,0.02,59,21,7.5,4,1
2,0.02,71,7,8.7,6,3
2,0.02,39,8,2.2,5,1
2,0.02,48,15,5.5,4,2
2,0.02,63,4,6.2,5,4
2,0.01,71,12,8.5,21,1
2,0.01,64,5,6.6,8,2
2,0.01,72,31,7.8,22,2
2,0.01,83,8,8.7,51,4
2,0.01,83,15,8.6,1620,4
2,0.01,43,5,7.4,24,4
2,0.01,67,17,6.2,12,3
2,0.01,57,20,7.7,9,4
2,0.01,77,24,8.3,12,3
2,0.01,42,4,7,5,3
2,0.01,61,12,6.4,7,3
2,0.01,70,27,6.8,64,3
3,6.62,93,81,8.9,1662,3
3,4.41,92,38,9.1,568,3
3,3.27,96,15,9.1,367,3
3,2.26,89,8,8.9,102,3
3,2.17,67,28,7.9,71,3
3,2.03,94,61,7.3,330,3
3,1.98,84,60,8.4,494,4
3,1.82,93,77,7.3,292,3
3,1.81,79,31,8.8,96,4
3,1.68,85,25,8.5,117,3
3,1.63,66,28,8.2,92,3
3,1.63,86,66,8.3,382,4
3,1.55,79,23,8.3,126,3
3,1.53,72,61,7.5,87,3
3,1.5,83,81,7.7,836,4
3,1.48,83,68,7.9,51,3
3,1.48,76,44,7.1,107,3
3,1.4,80,27,8.6,57,3
3,1.33,86,67,8.8,264,3
3,1.2,79,63,7.4,211,3
3,1.19,87,35,8.6,44,3
3,1.15,73,24,9.2,173,3
3,1.09,77,32,8.9,137,3
3,1.08,85,43,9,25,3
3,1.07,84,58,8.1,47,3
3,1.07,84,32,8.1,41,3
3,1.06,92,41,8.8,120,3
3,1.03,86,21,7.3,279,4
3,0.99,93,45,9.1,135,3
3,0.97,81,63,7.9,362,3
3,0.96,72,29,8.4,71,3
3,0.95,80,33,8.9,41,3
3,0.95,87,76,8.1,86,3
3,0.93,88,62,8.6,229,3
3,0.92,71,11,7.2,31,3
3,0.92,81,43,8.5,90,4
3,0.92,85,62,7.9,157,3
3,0.92,88,46,7.6,95,3
3,0.92,71,41,6.8,48,3
3,0.9,84,70,6.7,80,3
3,0.88,75,43,8.5,84,4
3,0.86,83,46,8.9,73,4
3,0.81,83,37,7.9,24,3
3,0.81,84,56,7.3,147,3
3,0.8,85,54,7.2,48,3
3,0.78,94,36,8,84,3
3,0.78,92,39,8.9,54,3
3,0.77,40,23,6.1,22,3
3,0.77,81,27,8.4,24,4
3,0.74,71,52,6.3,89,3
3,0.74,86,57,8.4,96,3
3,0.72,85,65,7.9,129,3
3,0.72,88,37,9,37,3
3,0.71,80,59,7,132,3
3,0.69,78,9,6.9,34,3
3,0.67,70,19,8.8,31,4
3,0.66,73,31,8.6,61,3
3,0.64,53,30,6.3,46,3
3,0.62,74,27,7.3,41,3
3,0.61,81,53,8.8,24,4
3,0.58,79,47,7.1,34,3
3,0.56,80,59,8.4,36,3
3,0.55,85,69,8.1,206,3
3,0.55,73,30,7.8,23,3
3,0.53,72,28,6.9,80,3
3,0.53,65,16,6.3,15,3
3,0.53,72,21,8.1,20,3
3,0.51,79,61,8,139,3
3,0.51,78,37,7,49,3
3,0.51,85,47,8.7,20,3
3,0.5,76,74,8,273,2
3,0.5,75,34,7.7,35,3
3,0.49,75,32,8.6,95,3
3,0.49,78,11,7.7,9,3
3,0.49,57,33,7.4,30,3
3,0.48,78,37,7.9,282,3
3,0.48,81,38,8.1,55,3
3,0.47,73,27,7.9,27,3
3,0.46,74,22,8.1,22,3
3,0.45,68,11,7.8,15,3
3,0.45,84,52,7.3,95,4
3,0.44,74,42,6.9,41,3
3,0.44,74,22,8.9,39,3
3,0.44,74,23,8,27,3
3,0.44,75,49,7.6,45,3
3,0.44,79,18,8.5,18,3
3,0.44,74,23,8.1,21,3
3,0.44,81,50,7.8,46,3
3,0.43,74,31,8.5,39,3
3,0.43,68,26,7.3,25,3
3,0.42,76,34,8.3,130,3
3,0.42,74,14,8.4,11,3
3,0.42,84,51,5.3,191,3
3,0.42,60,27,7.5,63,3
3,0.42,85,51,7.8,192,4
3,0.42,88,48,8.8,27,3
3,0.41,79,60,8.2,201,3
3,0.41,72,9,6,9,3
3,0.4,77,80,3.4,1221,3
3,0.4,86,59,7.4,105,4
3,0.4,72,12,8.4,18,3
3,0.4,68,33,6.6,15,3
3,0.39,69,4,6.3,4,3
3,0.39,83,13,7.9,16,3
3,0.39,77,56,6.2,124,3
3,0.39,55,24,5.8,52,3
3,0.38,93,12,8.5,46,3
3,0.38,59,13,5.9,18,3
3,0.38,64,25,6.9,20,3
3,0.38,49,13,5.4,29,3
3,0.37,57,26,7.2,58,3
3,0.36,87,50,8.4,112,3
3,0.36,56,29,7.5,33,3
3,0.36,73,26,7,21,3
3,0.36,75,24,8.7,33,3
3,0.36,61,4,2.8,4,2
3,0.36,81,30,8.5,37,3
3,0.35,81,53,6.7,150,3
3,0.35,93,30,9,48,3
3,0.35,75,7,8.3,4,3
3,0.35,79,47,9.1,81,3
3,0.34,56,48,6.9,47,3
3,0.34,72,20,8.4,16,3
3,0.33,78,13,8.1,21,3
3,0.33,67,34,8.2,21,2
3,0.32,72,27,8.4,61,3
3,0.32,77,32,7.9,187,3
3,0.32,64,17,7.9,31,3
3,0.32,78,30,8.7,20,3
3,0.32,82,14,8.2,13,3
3,0.31,32,38,4.6,23,3
3,0.31,83,45,4.4,177,3
3,0.31,81,20,8.7,43,4
3,0.3,69,50,7.7,598,3
3,0.3,86,47,7.7,180,3
3,0.3,51,24,7.8,29,4
3,0.3,70,43,6.5,19,3
3,0.3,85,62,8.8,85,3
3,0.3,83,64,8.7,25,4
3,0.3,85,76,8.2,223,4
3,0.3,54,19,5.7,24,3
3,0.3,49,16,6.2,14,2
3,0.29,85,47,7.4,67,3
3,0.29,48,39,7.5,77,3
3,0.29,70,16,7.7,67,3
3,0.29,83,32,7.5,23,3
3,0.29,58,15,8.7,30,3
3,0.28,82,50,8.2,193,3
3,0.27,74,23,7.1,83,3
3,0.27,58,26,5.4,77,3
3,0.27,58,34,7.2,46,3
3,0.27,80,35,8,27,3
3,0.26,70,21,8.1,19,3
3,0.26,80,41,8.9,68,3
3,0.26,74,35,7.2,47,3
3,0.26,76,36,6,263,3
3,0.26,76,26,8.7,47,3
3,0.26,83,32,9,21,3
3,0.26,70,11,6.6,11,3
3,0.24,72,50,7.6,41,3
3,0.24,72,37,8.5,40,3
3,0.23,74,34,7.7,109,4
3,0.23,61,19,8.7,13,3
3,0.23,62,19,8.7,21,3
3,0.23,84,11,8.5,6,3
3,0.23,79,63,7,55,3
3,0.23,74,6,5.2,9,3
3,0.23,79,31,8.2,51,3
3,0.23,85,32,8.7,26,3
3,0.23,32,24,2.4,10,3
3,0.22,71,32,7.2,51,3
3,0.22,81,22,7.9,27,3
3,0.21,78,52,8.3,144,3
3,0.21,87,29,8,65,3
3,0.21,86,51,8.5,70,3
3,0.21,58,30,7.5,24,3
3,0.21,81,11,8.5,51,3
3,0.21,58,34,7.5,20,3
3,0.21,68,41,8.5,27,3
3,0.21,65,32,6.5,8,4
3,0.21,66,9,5.8,12,3
3,0.2,71,59,6.3,23,3
3,0.2,89,36,7.6,62,3
3,0.19,66,44,8.5,20,4
3,0.19,55,12,5.7,11,3
3,0.19,83,35,7.5,90,3
3,0.19,76,39,7.9,95,4
3,0.19,73,10,7.5,6,1
3,0.19,81,22,8.5,8,3
3,0.19,71,29,8.4,33,4
3,0.19,61,15,5.6,7,3
3,0.18,75,64,7.2,45,3
3,0.18,67,18,7.2,128,3
3,0.18,61,13,7.5,10,2
3,0.18,84,17,7.4,10,3
3,0.18,51,11,6.1,8,3
3,0.18,63,37,7.3,16,3
3,0.17,77,26,8.2,76,3
3,0.17,80,48,7.7,93,3
3,0.16,75,51,6.4,36,3
3,0.16,62,13,8.4,8,4
3,0.16,77,47,6.9,38,3
3,0.16,59,15,6.7,6,3
3,0.16,66,21,8.8,6,3
3,0.16,68,19,8,8,3
3,0.16,48,11,6.6,11,3
3,0.15,73,26,7.5,100,3
3,0.15,71,20,8.6,34,3
3,0.15,82,39,8.2,68,3
3,0.15,73,19,8.6,7,4
3,0.15,55,24,6.1,7,3
3,0.15,71,12,7.4,7,3
3,0.15,54,57,6.3,19,3
3,0.14,83,16,8.3,64,3
3,0.14,46,23,4.7,10,4
3,0.14,53,6,7.4,16,3
3,0.14,62,11,7.3,44,3
3,0.14,75,27,8.5,20,3
3,0.14,58,15,7.8,6,3
3,0.14,64,20,7.8,17,3
3,0.14,44,31,7.2,37,2
3,0.14,60,15,6.2,10,3
3,0.13,66,13,7.6,28,2
3,0.13,79,62,8.2,113,3
3,0.13,61,22,6.6,19,3
3,0.13,52,14,8.3,21,3
3,0.13,64,45,6.9,12,3
3,0.13,61,4,7.8,4,3
3,0.13,87,32,7.9,7,3
3,0.13,53,37,3.8,20,3
3,0.13,50,15,5,7,4
3,0.13,77,17,6.6,8,3
3,0.13,74,27,7.9,25,3
3,0.12,80,52,6.2,45,3
3,0.12,61,32,6.6,32,3
3,0.12,26,7,4,5,1
3,0.12,28,7,2.4,17,4
3,0.12,70,4,6.6,5,3
3,0.12,49,33,5.9,56,3
3,0.12,82,28,7.9,14,3
3,0.11,66,45,7.8,49,3
3,0.11,63,22,8.6,20,3
3,0.11,74,27,7,13,3
3,0.11,23,39,3,211,3
3,0.11,57,48,5.3,46,3
3,0.11,79,33,6.4,9,3
3,0.11,74,22,7.3,6,3
3,0.11,83,17,7.8,10,3
3,0.11,86,34,7.6,12,3
3,0.11,61,12,6.6,13,3
3,0.1,54,32,5.3,103,3
3,0.1,57,33,4.8,5,3
3,0.1,67,14,8.5,4,3
3,0.1,68,11,7,8,3
3,0.1,79,25,7.5,66,3
3,0.1,63,22,8.2,6,3
3,0.1,65,10,5.8,4,3
3,0.1,26,4,2.2,20,3
3,0.1,50,18,6.8,4,3
3,0.1,63,17,8.2,11,3
3,0.1,54,6,7.1,10,3
3,0.09,72,31,5.8,21,3
3,0.09,87,31,8.7,34,3
3,0.09,59,16,7.2,26,3
3,0.09,84,10,8.6,18,3
3,0.09,82,16,7.8,8,1
3,0.09,82,5,7.9,112,3
3,0.09,36,28,4.4,22,4
3,0.09,54,29,7.7,7,3
3,0.09,55,12,8.2,5,3
3,0.09,63,57,4.2,33,3
3,0.09,68,20,8.9,27,3
3,0.09,77,14,8.9,15,4
3,0.09,71,23,7.5,4,2
3,0.09,28,16,0.9,50,3
3,0.08,48,17,7.9,37,3
3,0.08,83,21,7.3,60,3
3,0.08,37,29,4.7,13,4
3,0.08,66,14,7.3,4,3
3,0.08,80,26,8.7,13,3
3,0.08,34,6,6.5,16,2
3,0.07,75,30,8.5,15,3
3,0.07,79,54,8.7,208,3
3,0.07,59,26,5.4,8,3
3,0.07,62,54,6.6,28,4
3,0.07,47,17,6.5,4,4
3,0.07,82,14,7.8,18,3
3,0.07,58,16,5.9,28,2
3,0.07,73,26,8.6,22,4
3,0.07,71,22,6.6,8,3
3,0.07,46,33,5.2,12,4
3,0.07,61,16,7,9,3
3,0.06,64,42,5.9,39,3
3,0.06,77,12,8.1,8,3
3,0.06,79,15,7.8,16,3
3,0.06,65,33,6.9,7,3
3,0.06,43,7,6.3,4,1
3,0.06,49,12,5.8,32,2
3,0.06,85,15,7.4,35,3
3,0.06,80,10,9.1,10,3
3,0.06,38,18,4.1,14,4
3,0.06,44,16,2.8,4,3
3,0.06,37,14,4.8,5,3
3,0.06,35,7,4.7,10,2
3,0.05,71,53,8.3,55,3
3,0.05,75,15,8,10,3
3,0.05,66,13,8.2,29,3
3,0.05,54,39,3.8,30,3
3,0.05,71,31,8.6,17,3
3,0.05,64,14,6.1,19,3
3,0.05,75,13,7.8,20,3
3,0.05,72,28,7.5,14,3
3,0.05,73,39,7.5,13,3
3,0.05,63,9,7.3,23,3
3,0.05,59,25,8.6,43,4
3,0.05,49,17,6.2,11,4
3,0.05,24,11,3.7,10,1
3,0.05,54,14,6.3,8,2
3,0.05,74,6,8.2,5,3
3,0.05,49,11,6.3,12,3
3,0.05,50,6,6.5,4,3
3,0.05,60,25,5.8,9,3
3,0.04,73,10,7.5,27,3
3,0.04,75,7,8.5,28,3
3,0.04,57,28,7.2,6,3
3,0.04,85,21,7.6,39,3
3,0.04,45,38,6.9,11,3
3,0.04,67,14,5.9,10,3
3,0.04,46,26,7.2,17,3
3,0.04,60,33,6.1,7,3
3,0.04,37,5,6.3,4,4
3,0.03,61,12,8,5,3
3,0.03,77,8,6.8,10,3
3,0.03,83,28,7.5,97,3
3,0.03,58,11,7.8,5,3
3,0.03,73,28,8.8,14,3
3,0.03,55,18,7.1,20,4
3,0.03,60,10,5.8,12,3
3,0.03,61,22,8.6,9,3
3,0.03,71,5,8.1,7,3
3,0.03,75,15,8.4,19,3
3,0.02,61,22,4.4,10,3
3,0.02,60,19,7,4,3
3,0.02,68,22,8.3,4,3
3,0.02,26,8,3.7,6,3
3,0.02,58,11,6.5,4,3
3,0.01,74,22,8.3,27,2
3,0.01,66,23,8.6,17,3
3,0.01,53,17,5.1,44,3
3,0.01,76,10,5.1,475,4
3,0.01,70,33,6.9,28,3
3,0.01,76,10,7.3,9,3
3,0.01,65,8,8.8,4,3
3,0.01,43,13,4.8,5,3
3,0.01,64,5,8.8,71,1
3,0.01,75,14,8.1,8,4
3,0.01,49,32,2.1,39,3
3,0.01,81,12,8.8,9,4
4,15,61,45,6.3,106,1
4,13.96,58,41,6.6,129,1
4,5.95,74,15,7.8,16,2
4,5.8,74,24,7.3,24,2
4,4.74,77,58,7.9,50,1
4,4.4,72,27,7.8,85,1
4,4.05,74,10,7.3,28,2
4,3.81,92,69,8.5,112,3
4,3.74,62,41,6.3,190,1
4,3.49,82,24,8.2,46,3
4,3.48,49,21,8,110,2
4,3.19,85,69,7.9,165,3
4,3.04,86,36,8.4,87,3
4,3,79,10,7.3,6,1
4,2.64,56,37,8.3,31,2
4,2.52,77,61,7.9,471,2
4,2.32,86,18,7.6,71,3
4,2.15,82,63,7.6,85,3
4,2.12,56,27,6,44,1
4,2.1,71,70,8.8,29,2
4,2.01,92,55,8.1,220,3
4,1.78,85,67,6.3,171,3
4,1.78,92,69,8.3,156,3
4,1.75,68,42,7.4,54,1
4,1.73,73,33,2.9,67,2
4,1.73,72,9,6,5,1
4,1.67,82,23,6.6,20,3
4,1.67,91,65,8.7,173,3
4,1.66,74,45,7.4,27,1
4,1.56,68,12,8.2,99,1
4,1.54,73,21,8.6,30,1
4,1.47,25,8,4.3,26,1
4,1.47,75,26,8.8,41,1
4,1.47,70,34,7.7,17,2
4,1.45,86,56,8.2,63,3
4,1.4,83,45,7.8,52,3
4,1.35,63,43,4.6,116,1
4,1.34,80,35,8.6,43,2
4,1.28,29,7,4.6,7,1
4,1.22,76,54,7.9,116,1
4,1.21,48,11,3.3,4,1
4,1.2,56,4,5,5,1
4,1.17,89,25,8.9,43,3
4,1.15,20,13,1.9,41,1
4,1.13,70,26,7.4,74,1
4,1.13,91,24,7.9,88,3
4,1.13,67,19,5.9,8,1
4,1.1,84,43,7.5,80,3
4,1.06,73,45,6.8,155,1
4,1.05,68,33,6.9,39,1
4,1.05,74,53,5.7,72,1
4,1.04,49,15,6.6,13,1
4,1.03,73,16,7.2,19,3
4,1,70,59,6.7,48,3
4,0.97,69,33,8.2,57,1
4,0.97,89,76,8.6,127,3
4,0.95,64,25,7.9,53,1
4,0.93,70,28,6.9,16,1
4,0.93,92,10,7.7,45,3
4,0.92,89,25,6.9,49,3
4,0.92,69,50,6.3,31,3
4,0.9,81,12,7.8,10,1
4,0.9,71,33,7.9,51,1
4,0.9,77,23,7.7,36,2
4,0.88,80,32,7.5,22,1
4,0.87,39,5,5.6,8,2
4,0.86,59,22,4,4,1
4,0.86,70,11,7.8,17,1
4,0.85,79,45,8.5,40,2
4,0.84,72,40,8,5,2
4,0.84,77,30,8.2,62,3
4,0.82,67,25,8.3,66,2
4,0.8,60,8,7.7,11,1
4,0.75,73,28,7.2,9,2
4,0.73,70,39,5,26,3
4,0.73,93,57,8.2,137,3
4,0.73,57,8,7,15,2
4,0.72,73,24,7.7,29,2
4,0.72,79,16,7.8,33,2
4,0.7,63,16,6.3,6,1
4,0.69,66,66,6.5,279,1
4,0.68,49,18,6.3,4,1
4,0.67,88,60,8.7,59,3
4,0.65,85,69,6.8,108,3
4,0.64,86,66,7.9,23,3
4,0.62,57,47,6.3,117,1
4,0.62,63,31,6.8,29,2
4,0.61,75,20,7.9,12,1
4,0.61,71,11,6.3,15,3
4,0.59,83,30,8.4,28,1
4,0.59,79,20,6.6,15,2
4,0.57,86,43,8,45,3
4,0.56,84,72,8,42,3
4,0.55,83,48,9,63,1
4,0.53,80,27,8.3,52,3
4,0.53,86,54,5.7,87,3
4,0.53,91,10,6.9,36,3
4,0.52,65,26,7.6,10,1
4,0.52,84,62,8.1,79,3
4,0.51,76,52,5,30,2
4,0.5,76,55,8.3,21,1
4,0.5,54,27,5.4,34,1
4,0.5,62,35,4.9,11,1
4,0.49,84,75,7.7,325,4
4,0.48,88,20,7.5,17,3
4,0.47,77,26,7.5,17,3
4,0.47,72,65,6.5,51,3
4,0.47,86,46,7.8,22,3
4,0.47,59,14,5.9,8,2
4,0.45,82,48,5.9,15,3
4,0.45,87,22,7.6,19,3
4,0.44,49,7,6.8,6,1
4,0.43,91,34,8,95,3
4,0.43,57,37,5.3,54,2
4,0.43,73,41,8.1,21,3
4,0.42,64,28,7.8,13,2
4,0.42,86,53,7.8,49,3
4,0.42,78,13,8,4,1
4,0.41,68,43,8.1,40,1
4,0.41,76,45,5.7,9,2
4,0.41,70,15,6.8,6,2
4,0.41,82,16,8.8,36,2
4,0.41,68,7,7,4,1
4,0.41,53,8,6.8,5,1
4,0.4,85,20,8.6,17,3
4,0.4,71,50,7.2,31,2
4,0.4,47,5,7,4,1
4,0.39,79,26,6.9,22,1
4,0.39,46,15,8.2,20,2
4,0.39,53,10,5.2,6,1
4,0.38,75,6,6.6,26,2
4,0.38,79,27,6.4,54,3
4,0.37,71,7,6.8,5,1
4,0.36,33,6,3.7,9,1
4,0.36,69,28,8.4,19,1
4,0.35,70,17,7.5,20,2
4,0.34,80,69,6.2,160,3
4,0.34,56,9,5.8,17,1
4,0.33,86,60,8.7,102,1
4,0.33,74,46,7.1,30,3
4,0.33,76,32,7.4,25,3
4,0.33,75,5,6,7,2
4,0.33,62,4,5.5,4,1
4,0.33,66,12,4.3,6,1
4,0.32,80,8,7.5,6,1
4,0.31,72,13,7.6,45,2
4,0.31,74,17,7.7,6,3
4,0.3,65,38,6.8,135,1
4,0.3,81,21,5.1,69,3
4,0.3,71,6,7,58,2
4,0.3,69,30,6,9,3
4,0.3,87,51,8.6,105,2
4,0.29,58,9,8.1,9,1
4,0.28,71,4,2.6,10,3
4,0.28,86,44,8,48,3
4,0.28,54,11,3.5,6,1
4,0.28,75,43,8.2,51,3
4,0.27,78,22,8.3,6,3
4,0.27,70,26,5.5,4,3
4,0.27,73,7,6.9,11,2
4,0.27,56,6,6.5,8,1
4,0.27,41,14,4.8,12,1
4,0.27,55,21,5.5,20,1
4,0.27,43,7,7.1,7,2
4,0.27,72,37,7,5,3
4,0.26,75,15,8,5,1
4,0.26,77,5,7.1,29,2
4,0.26,78,51,6.3,87,3
4,0.25,48,6,3.3,4,2
4,0.25,66,11,8.4,16,2
4,0.25,47,14,6.3,7,1
4,0.25,75,13,7.7,6,1
4,0.25,68,42,7.5,24,1
4,0.25,54,4,6.7,13,1
4,0.25,75,25,6.3,4,3
4,0.25,66,10,6.1,18,2
4,0.25,74,36,5.4,9,3
4,0.25,38,28,5.1,17,3
4,0.24,79,50,8.6,31,3
4,0.24,75,36,7.6,18,2
4,0.24,75,54,6.6,32,3
4,0.24,55,4,7.8,6,1
4,0.24,74,38,7.4,7,4
4,0.24,59,4,6.7,6,1
4,0.23,60,34,6.1,16,2
4,0.23,65,9,5.2,5,1
4,0.23,71,56,5.9,18,3
4,0.22,78,30,8.4,5,3
4,0.22,78,60,7.8,113,2
4,0.22,76,12,8.8,11,3
4,0.22,42,5,6.2,5,2
4,0.21,46,18,6.7,6,3
4,0.21,66,14,7.8,37,2
4,0.21,69,19,8,5,1
4,0.21,79,51,7.9,32,1
4,0.21,64,5,6.6,5,2
4,0.21,60,12,5.3,14,3
4,0.21,63,24,7.8,8,4
4,0.21,63,16,4.9,10,3
4,0.2,65,18,7,4,2
4,0.2,73,24,7.8,6,3
4,0.2,73,34,7.2,9,3
4,0.2,66,17,5.8,8,3
4,0.2,73,27,8.1,13,1
4,0.2,82,16,7.9,8,2
4,0.19,46,20,4.4,173,1
4,0.19,75,4,5.5,51,2
4,0.19,76,41,6.3,24,3
4,0.19,79,9,7.3,13,1
4,0.19,72,8,5.8,32,2
4,0.19,60,7,5.1,7,1
4,0.19,56,42,6.2,18,1
4,0.19,82,11,8.2,13,1
4,0.19,37,6,6.4,20,2
4,0.19,81,5,7.7,6,3
4,0.19,82,23,7.9,29,3
4,0.18,76,22,7.7,19,1
4,0.18,78,30,7,9,2
4,0.18,59,17,5.5,4,2
4,0.18,67,16,7.3,19,1
4,0.17,82,53,8.7,39,1
4,0.17,77,6,7.1,25,2
4,0.17,73,10,6.8,20,2
4,0.17,83,29,9.1,17,1
4,0.17,73,5,6.2,40,1
4,0.17,34,4,7,4,1
4,0.16,64,11,6.1,9,1
4,0.16,80,32,8.5,71,2
4,0.16,82,25,7.8,10,1
4,0.16,57,34,5.8,17,3
4,0.16,66,18,6.6,16,1
4,0.16,53,31,5.2,10,3
4,0.16,19,4,4.3,7,1
4,0.16,82,11,7.3,18,3
4,0.15,70,22,7.6,7,3
4,0.15,53,14,7.4,5,1
4,0.15,42,8,6.8,9,1
4,0.15,63,30,5.9,7,2
4,0.15,74,19,7,47,3
4,0.14,30,4,5.1,17,1
4,0.14,59,33,4.7,9,3
4,0.14,49,47,5.2,31,2
4,0.13,70,30,6.3,7,2
4,0.13,83,52,8.2,66,3
4,0.13,51,48,5.8,4,2
4,0.13,50,12,5.2,6,3
4,0.13,60,21,5.4,18,2
4,0.13,66,25,5.2,5,1
4,0.13,64,8,6,8,1
4,0.13,72,11,8.2,5,3
4,0.13,56,13,6.1,8,1
4,0.13,64,9,5.4,13,1
4,0.13,36,10,0.5,4,3
4,0.12,71,43,7.4,34,3
4,0.12,66,19,6.4,9,1
4,0.12,66,13,7.1,7,1
4,0.12,63,20,4.8,20,1
4,0.12,78,25,7.7,13,1
4,0.12,46,21,3.9,14,1
4,0.12,84,4,6.1,36,3
4,0.12,65,17,2.8,17,3
4,0.12,51,17,3.7,7,1
